Order ID,Product Category,Customer Region,Payment Method,Order Status,Customer Age Group,Shipping Method,Product Type,Discount Applied,Sales Channel,Order Date,Order Total ($),Quantity Ordered,Shipping Cost ($),Discount Value ($),Order Processing Time (hrs)
72027dea-fc36-4115-a658-80de242787d2,Toys,West,PayPal,Completed,35-44,Express,Chair,No,Online,2024-11-01,355.91,3,21.26,28.54,37
39edcbd1-b341-4396-9d51-245ac9fc9885,Toys,East,PayPal,Pending,18-24,Express,Chair,No,In-store,2024-11-04,186.45,10,25.83,41.1,7
ffe8ac5e-98ae-48c1-9dcd-d2d5a3b5af6f,Toys,South,Credit Card,Pending,55+,Same Day,Food Item,No,In-store,2024-11-01,285.41,5,13.47,19.99,42
665d06c5-b151-45de-8934-69d22f4242d4,Clothing,East,Credit Card,Completed,45-54,Express,Laptop,No,In-store,2024-11-02,267.02,1,17.86,1.91,21
6e1b19dc-224a-46ab-90d1-68c16fb91331,Furniture,West,Cash,Shipped,18-24,Express,Chair,Yes,Online,2024-11-02,48.9,9,30.55,41.18,19
24ac5bf0-895a-434e-813c-b9c4ed441ee0,Toys,East,PayPal,Pending,18-24,Standard,Chair,No,Online,2024-11-01,184.38,2,8.51,33.42,12
d68cf884-dfd6-4a55-b4df-c0980c694615,Furniture,West,PayPal,Pending,18-24,Standard,Food Item,No,Online,2024-11-02,481.01,8,28.93,16.42,20
cbb5b840-dc4d-48ae-8e8e-fb0f8f3214e1,Furniture,South,Cash,Pending,25-34,Standard,Food Item,No,Online,2024-11-05,188.06,1,5.93,8.43,18
a56878da-0862-491f-83f1-28c765c3a130,Furniture,South,Credit Card,Shipped,18-24,Express,T-shirt,Yes,In-store,2024-11-03,268.76,7,31.12,2.24,5
0ae27d9c-6e7e-4f4f-bc43-55410fb78849,Clothing,East,Cash,Shipped,25-34,Standard,Smartphone,Yes,Online,2024-11-03,417.66,9,34.57,1.51,19
ee7c6ef0-7655-4b5d-980b-a89e4dad2beb,Clothing,North,PayPal,Pending,55+,Express,Food Item,Yes,In-store,2024-11-01,170.32,1,38.96,28.24,8
e8075066-68e2-4773-b6f5-45c480d689d5,Clothing,North,Cash,Shipped,25-34,Same Day,Smartphone,Yes,Online,2024-11-02,327.27,1,35.96,48.83,19
c220536d-91bd-401c-9425-7cedf6d79d76,Clothing,South,Credit Card,Completed,45-54,Standard,Food Item,Yes,In-store,2024-11-02,41.51,7,24.56,28.13,7
deb55821-f2f6-4ff6-b3f5-302fc91cb185,Electronics,North,PayPal,Pending,18-24,Standard,T-shirt,No,In-store,2024-11-01,487.8,2,9.41,11.93,38
19d0c102-1714-410a-a0d1-5c52e6d86f06,Furniture,North,Credit Card,Shipped,45-54,Same Day,Food Item,No,Online,2024-11-04,52.5,3,34.08,14.49,3
c5377f01-9527-468f-887b-7c4cb5d2cb0f,Food,North,Credit Card,Shipped,18-24,Standard,Smartphone,No,In-store,2024-11-04,244.34,3,41.43,37.35,7
23e65b42-3788-44a5-8022-1210d91ac4b7,Toys,West,Cash,Completed,25-34,Same Day,T-shirt,No,In-store,2024-11-03,398.44,1,23.95,44.66,42
8572032e-5949-470d-b094-dd1c3a5909a7,Furniture,North,Credit Card,Shipped,55+,Same Day,Chair,No,In-store,2024-11-05,414.49,8,40.01,5.27,39
2c87feab-ff5a-46f9-8ad4-fdd14fc6a998,Food,West,PayPal,Shipped,55+,Standard,T-shirt,Yes,In-store,2024-11-01,447.73,8,24.12,15.16,23
4aafd7c7-d846-45c5-ad02-bf6ed8b923d7,Toys,South,PayPal,Completed,35-44,Same Day,Smartphone,No,Online,2024-11-01,433.17,10,48.59,12.73,33
a8c618bc-7c4b-46e2-a330-df2c2de11caf,Food,South,Credit Card,Shipped,25-34,Standard,Food Item,No,In-store,2024-11-03,31.37,8,31.05,46.16,34
3fc1dab0-f573-41d1-923f-66b253c382c5,Clothing,West,Cash,Completed,35-44,Same Day,Laptop,No,In-store,2024-11-02,175.86,1,6.88,11.38,37
9d02b4fa-cea9-4c76-9357-8966a879714c,Clothing,West,Credit Card,Pending,18-24,Standard,Smartphone,Yes,In-store,2024-11-03,403.58,6,26.87,35.59,47
84ac2611-b436-4c37-a60d-28add287f735,Electronics,East,Cash,Completed,55+,Express,Smartphone,Yes,Online,2024-11-05,411.52,1,9.11,38.14,43
8f76326e-e235-41d5-9a16-1d840644b20f,Electronics,South,PayPal,Pending,55+,Standard,Food Item,No,In-store,2024-11-04,184.03,6,27.43,20.59,45
f6382b39-f07b-476a-a24d-b4c1d09d0a3f,Food,West,PayPal,Pending,45-54,Same Day,Chair,No,Online,2024-11-02,471.13,8,20.14,33.67,37
c54b4bd5-bee7-4f62-a0d3-e178823f118f,Toys,East,Credit Card,Pending,35-44,Express,Laptop,No,Online,2024-11-03,462.37,9,35.83,5.56,16
39af7d28-c17b-42cb-96d0-a19e119b5c5f,Food,West,Credit Card,Pending,18-24,Standard,Smartphone,Yes,Online,2024-11-05,286.49,8,43.43,9.64,3
e0b7e8eb-7e08-4fe8-893d-56877a424963,Clothing,North,PayPal,Shipped,55+,Standard,Smartphone,No,In-store,2024-11-03,485.61,3,7.72,40.36,32
faf7503b-0c0f-4970-8485-bb858696f077,Clothing,East,Credit Card,Pending,55+,Same Day,T-shirt,Yes,Online,2024-11-02,225.67,6,43.7,48.85,22
76c0f5b2-373c-441e-a0c4-70073228fca0,Food,South,Cash,Pending,18-24,Express,Laptop,Yes,In-store,2024-11-02,105.61,3,7.82,47.62,3
70704b14-0555-4549-ab4c-f3147ce1c19b,Furniture,West,Credit Card,Pending,35-44,Standard,Food Item,No,In-store,2024-11-03,480.31,6,43.08,40.38,16
bf4989fa-458e-446a-a9c5-3866cdd501c9,Clothing,East,Cash,Pending,55+,Standard,Chair,Yes,Online,2024-11-01,142.82,6,16.39,3.91,37
165c7599-56a9-4146-a269-b7ca8d0e8b2c,Electronics,South,PayPal,Completed,35-44,Standard,T-shirt,No,In-store,2024-11-03,207.98,5,11.92,46.26,25
5b8be4d4-96e5-469d-8bbb-d20ccec10358,Toys,East,Credit Card,Pending,55+,Express,Laptop,No,Online,2024-11-05,442.06,1,12.53,18.86,2
c5958480-084c-4196-9f2f-e593084dbe79,Food,West,Credit Card,Completed,35-44,Same Day,Smartphone,Yes,Online,2024-11-02,485.21,7,11.05,17.66,16
33dc8939-5b98-4813-9dea-3966e293db91,Furniture,North,PayPal,Pending,55+,Express,Food Item,Yes,Online,2024-11-03,141.56,4,25.96,1.0,25
eda7ef67-b881-48d4-8d75-3fda2acba7d8,Food,South,Cash,Pending,18-24,Standard,Chair,No,Online,2024-11-02,403.69,10,27.86,33.27,20
ac80e093-50c7-466b-baef-41b2e876e5e9,Food,West,PayPal,Pending,35-44,Standard,T-shirt,Yes,In-store,2024-11-05,480.52,5,43.95,20.81,36
d88f4fb8-8813-48dc-8cd1-badb8c619cc7,Electronics,East,Credit Card,Pending,18-24,Express,Chair,Yes,Online,2024-11-03,329.35,5,10.78,16.27,24
3dcba18e-a5fa-422c-abb4-f28b4e933825,Clothing,North,Credit Card,Shipped,55+,Standard,Smartphone,Yes,In-store,2024-11-03,384.33,8,16.69,27.2,2
1df8a93e-38c7-42ed-aa19-31c62447a6c5,Furniture,North,PayPal,Pending,45-54,Same Day,T-shirt,Yes,Online,2024-11-04,48.7,8,14.5,33.71,31
7b7ad896-d9d1-489a-b374-2bbee5df762b,Electronics,South,Cash,Completed,25-34,Same Day,T-shirt,No,Online,2024-11-03,191.84,7,33.52,7.34,4
0a7afe18-7882-457b-9000-47539b74d47d,Toys,North,Credit Card,Completed,55+,Standard,T-shirt,Yes,In-store,2024-11-04,408.79,10,15.21,14.77,16
713a0aea-e290-4a72-afb1-649d3367b63e,Furniture,South,PayPal,Pending,25-34,Same Day,Chair,No,Online,2024-11-02,192.73,4,35.86,40.13,24
5b0dd61a-ce3c-4bb1-8012-2c4dcea8af53,Clothing,East,Cash,Pending,18-24,Express,Food Item,Yes,In-store,2024-11-03,396.43,8,35.34,19.46,21
6b5a023f-e646-423a-930e-9ddd21a17f66,Food,South,Credit Card,Completed,45-54,Express,Chair,Yes,In-store,2024-11-05,424.95,4,12.66,20.83,46
cc263f45-8a02-4a9e-9fac-8f3087b59415,Clothing,South,PayPal,Pending,35-44,Same Day,Food Item,Yes,Online,2024-11-01,120.95,5,10.79,35.61,28
7ddaf1ca-1059-47d7-a488-974afc87b3ed,Clothing,South,Cash,Completed,45-54,Same Day,Smartphone,Yes,In-store,2024-11-01,233.78,6,26.47,32.9,20
0f21be5c-04ef-48d3-8803-9dd0c45c6ebb,Toys,West,PayPal,Completed,55+,Same Day,T-shirt,Yes,Online,2024-11-03,246.16,8,7.7,21.79,1
4c60fe5b-5e91-4718-9a77-01fdb4ccc563,Clothing,West,Cash,Pending,25-34,Express,Food Item,No,Online,2024-11-01,138.35,2,34.93,5.65,39
0c3f36a4-adcc-4971-a3bb-248aa9c16548,Toys,South,Cash,Completed,45-54,Same Day,Laptop,Yes,In-store,2024-11-05,229.26,1,22.16,31.85,23
a095b93f-c4b8-4887-bbff-242b787e6c49,Furniture,North,Credit Card,Shipped,25-34,Express,Food Item,Yes,Online,2024-11-03,31.16,4,40.19,0.73,34
099964b6-a2e6-41b2-912a-70bc6f94cb9e,Electronics,South,Credit Card,Completed,25-34,Same Day,Chair,Yes,In-store,2024-11-05,92.8,4,44.93,2.32,11
212a57ef-bc7a-40b1-8282-7bfdd4d2ad36,Electronics,East,Cash,Pending,55+,Standard,Chair,No,Online,2024-11-03,21.21,5,13.36,39.06,32
15bd386e-d92c-48b0-b2a8-8960d7bae888,Furniture,West,PayPal,Completed,25-34,Express,Chair,No,In-store,2024-11-04,356.56,6,36.26,17.3,14
41134066-9cba-4bea-9d2f-21f304c79ef6,Electronics,North,PayPal,Pending,25-34,Standard,T-shirt,Yes,Online,2024-11-04,371.6,6,44.2,9.17,25
6cbe08c1-83b1-4a50-b3e3-3541dd7865ad,Electronics,North,PayPal,Shipped,18-24,Same Day,Chair,Yes,Online,2024-11-05,291.54,8,5.32,32.16,11
4933c1f2-a8ae-4dcc-a209-92e5703a216b,Clothing,South,Cash,Pending,18-24,Express,Food Item,No,In-store,2024-11-01,333.83,7,18.13,10.06,15
72c1cf75-7179-4ebd-b55d-af1935d2d443,Clothing,South,Cash,Pending,35-44,Same Day,Laptop,Yes,In-store,2024-11-02,59.4,8,38.12,46.3,40
d4bbd60a-f4fa-4860-a2cd-64916e7fdf93,Electronics,North,PayPal,Completed,18-24,Express,Laptop,No,Online,2024-11-03,91.58,5,12.69,39.92,46
b1be422d-743c-46af-8ef8-6c41285e1385,Food,West,Credit Card,Pending,55+,Same Day,Chair,No,Online,2024-11-03,337.89,6,42.16,39.51,4
686993e1-2323-43db-89d5-f1b78701ebcd,Electronics,North,Credit Card,Pending,55+,Same Day,Chair,Yes,Online,2024-11-03,32.5,5,14.68,36.45,45
f1fb4ff3-467b-4ca5-bee6-266f1bab19f2,Toys,South,Credit Card,Completed,18-24,Same Day,T-shirt,Yes,In-store,2024-11-01,319.05,1,23.59,14.08,12
da5f1f44-4960-45ce-8a56-82b721dd3cc0,Clothing,East,Credit Card,Completed,35-44,Express,Laptop,No,In-store,2024-11-04,184.14,5,32.92,23.4,5
8929d8b0-deb5-488e-9967-78d8a96d86a7,Toys,North,PayPal,Completed,45-54,Standard,Smartphone,Yes,In-store,2024-11-01,305.19,8,9.54,48.55,3
408818de-cc48-4b3b-aedc-0e40ff300723,Furniture,West,PayPal,Pending,55+,Express,T-shirt,Yes,In-store,2024-11-04,26.89,8,16.66,16.8,41
cd5d1e6b-a8c7-4044-bfda-304a6e6e4711,Electronics,South,PayPal,Shipped,18-24,Express,T-shirt,No,In-store,2024-11-04,248.24,2,30.99,44.61,48
6d903851-7215-4543-a2f2-ea647418f62b,Furniture,South,PayPal,Shipped,55+,Standard,Chair,No,Online,2024-11-02,495.91,2,12.54,6.89,41
1aa57469-b2a1-4428-b583-219bfe606c5d,Toys,North,Credit Card,Completed,35-44,Same Day,Chair,Yes,In-store,2024-11-03,462.37,1,34.31,13.66,15
ebf7de4b-6ca4-416b-962d-1b92a5d2a5b0,Clothing,South,Cash,Pending,55+,Express,T-shirt,Yes,In-store,2024-11-04,36.73,2,29.78,28.66,45
08f9b482-e80c-4252-bd49-93cdfd804fa5,Electronics,East,Credit Card,Shipped,18-24,Standard,T-shirt,No,Online,2024-11-02,472.13,10,47.98,46.35,37
985981bb-ea0d-4df2-a029-63ff90dec176,Toys,West,Credit Card,Pending,55+,Express,T-shirt,No,In-store,2024-11-04,463.42,1,24.42,39.77,46
d7723dbf-c294-4c32-88e5-a142c2534ce4,Food,South,Cash,Completed,45-54,Same Day,Laptop,No,Online,2024-11-04,467.25,8,36.37,13.94,33
7f6eaa84-23ff-43bb-acc7-1dc95677af29,Clothing,East,PayPal,Completed,18-24,Same Day,Smartphone,Yes,In-store,2024-11-05,450.98,8,27.76,12.39,37
e612b498-cadf-4394-8625-adb83b4f15b1,Electronics,South,Cash,Shipped,18-24,Express,Smartphone,Yes,Online,2024-11-01,357.77,5,39.92,18.31,18
d6930240-0145-46f7-a207-2d519cb5514b,Toys,North,Cash,Shipped,18-24,Standard,Chair,Yes,Online,2024-11-04,372.33,2,35.37,13.0,18
c7282ff1-91b1-409e-9560-d91cc5ef2308,Furniture,North,Cash,Shipped,55+,Same Day,Chair,No,In-store,2024-11-04,58.34,7,28.46,35.81,47
663fb49c-1d01-4406-9519-ebad90e58e63,Clothing,South,Cash,Completed,45-54,Express,Smartphone,Yes,Online,2024-11-05,91.21,9,39.5,49.8,16
94330af2-737c-4d55-9ef9-14f27b491502,Clothing,East,PayPal,Shipped,45-54,Same Day,Laptop,Yes,In-store,2024-11-05,212.2,5,22.99,17.08,9
51e68210-a7b4-4e4f-8e13-35fbe2c90e7f,Clothing,East,Cash,Completed,55+,Express,Food Item,No,In-store,2024-11-02,66.87,7,17.32,42.51,15
d608c54a-898f-4b2e-9a52-05f4a9a248ea,Clothing,South,Credit Card,Pending,35-44,Standard,Smartphone,Yes,Online,2024-11-05,339.06,5,5.31,21.56,6
8bc2755d-86e6-4176-85b4-2d3a369635a9,Furniture,North,PayPal,Completed,35-44,Same Day,Laptop,No,In-store,2024-11-03,39.81,9,9.92,2.7,2
04bbc0c5-c07f-4373-83f8-96367bac4d07,Food,East,PayPal,Pending,35-44,Same Day,Laptop,Yes,In-store,2024-11-03,323.67,8,21.55,45.39,25
740ad6f3-e119-4793-aa5a-a79d82afb32b,Toys,East,PayPal,Pending,55+,Express,Laptop,Yes,In-store,2024-11-02,120.64,7,49.71,20.69,12
3e640e21-86a9-4830-a5c5-07861b5ea110,Toys,South,PayPal,Completed,18-24,Standard,Chair,Yes,In-store,2024-11-05,211.74,8,11.42,46.48,35
ae5dcde1-c610-45b2-9866-b00394470cb3,Food,North,Credit Card,Completed,18-24,Same Day,Laptop,No,Online,2024-11-03,426.1,5,29.24,25.28,27
0e65cd54-18ec-459e-b2cc-71e1a90bada4,Toys,East,PayPal,Shipped,25-34,Express,T-shirt,No,In-store,2024-11-04,478.72,1,11.92,3.98,19
56e0aa54-e24d-41ae-bf0f-f2cd3ce80f3e,Furniture,West,Credit Card,Completed,55+,Same Day,Food Item,Yes,In-store,2024-11-02,129.92,7,39.24,2.93,25
799ab133-3621-40d6-bec6-c540bc4a505c,Food,East,Cash,Pending,55+,Same Day,T-shirt,No,In-store,2024-11-02,12.45,2,13.78,44.88,2
a8b5f60a-7d62-44d4-a010-5f62cc783e2b,Furniture,West,Cash,Completed,35-44,Same Day,Smartphone,No,Online,2024-11-04,492.19,8,25.5,29.19,42
5436e0c2-f6f2-466e-a2bd-2e8769c85c01,Food,West,Credit Card,Completed,45-54,Same Day,T-shirt,No,Online,2024-11-03,142.3,6,49.56,22.88,5
576fb500-f061-49c2-aada-6647319108f8,Clothing,South,Cash,Shipped,55+,Standard,Laptop,Yes,In-store,2024-11-04,135.12,7,29.33,33.76,31
9a03d85f-7184-47bf-945f-cfa5e9c19cfb,Electronics,South,Credit Card,Pending,55+,Same Day,Food Item,Yes,In-store,2024-11-05,294.8,8,45.4,13.34,15
6491cc21-7dee-448b-bdc2-e224d0fb9b0f,Furniture,East,Credit Card,Completed,35-44,Same Day,Food Item,Yes,Online,2024-11-01,40.51,10,11.88,42.68,5
08be73c9-07e5-4754-bc11-2b80ae2f8450,Clothing,East,PayPal,Pending,45-54,Express,Smartphone,No,Online,2024-11-05,342.64,2,15.46,20.51,39
f6e339d2-a9b7-479b-b6c2-4e809738cecb,Clothing,West,PayPal,Pending,25-34,Same Day,Laptop,Yes,Online,2024-11-05,173.77,1,33.87,11.47,13
4eb458c7-1428-4bd3-8050-edadd6885117,Electronics,East,Cash,Completed,45-54,Express,Laptop,No,Online,2024-11-04,271.04,6,42.52,42.52,20
9c01d5b5-107c-4b65-8ccb-dd87e7a1e603,Furniture,North,Credit Card,Shipped,25-34,Same Day,Food Item,Yes,Online,2024-11-02,182.56,4,24.88,10.64,10
a3b227df-75d1-47eb-a387-e2c0cb0f8af4,Furniture,North,Credit Card,Pending,25-34,Standard,Food Item,No,Online,2024-11-04,310.95,10,6.42,8.66,46
0a57fd59-6742-4ede-ad23-6650caec0e2d,Clothing,East,Credit Card,Shipped,25-34,Express,Smartphone,Yes,Online,2024-11-05,356.56,4,39.29,37.35,38
a93a4f37-8727-4084-a8d3-d09ad035fbca,Electronics,North,PayPal,Pending,45-54,Express,Food Item,Yes,In-store,2024-11-03,147.87,2,25.06,1.3,24
fbf95a7f-08d3-4929-8efa-4f571699d7c7,Food,South,Cash,Completed,35-44,Same Day,Smartphone,Yes,In-store,2024-11-01,368.29,3,44.38,23.96,13
ae4d1ca0-5411-48c6-a810-a62a1b28bfa3,Furniture,North,Credit Card,Shipped,55+,Same Day,Laptop,Yes,Online,2024-11-01,150.96,7,8.77,6.4,1
60485a4c-a829-4add-8b1b-6ec5e29549dc,Food,East,Cash,Shipped,18-24,Same Day,Laptop,No,Online,2024-11-04,313.36,5,19.52,18.8,26
28cf40df-8c48-4d7b-ab38-16144a1f5b5c,Clothing,West,Credit Card,Completed,35-44,Same Day,Food Item,No,In-store,2024-11-02,373.94,2,47.77,3.45,8
cd59bd9e-d17c-40e0-8f9f-846ecdba4a30,Furniture,South,Credit Card,Pending,18-24,Same Day,Laptop,No,Online,2024-11-05,63.65,9,9.86,8.61,21
a6a40468-9593-4518-b9d0-ce1ad4427a66,Food,East,Credit Card,Pending,55+,Standard,T-shirt,No,Online,2024-11-05,71.74,7,23.28,33.27,3
97b6bdba-bb60-4cce-afde-08210993dc76,Toys,North,PayPal,Shipped,35-44,Standard,Smartphone,No,In-store,2024-11-04,258.71,10,46.34,11.95,44
68e6e3dd-708b-4187-a14f-26db87ea6560,Electronics,South,Cash,Pending,18-24,Express,Laptop,No,Online,2024-11-02,110.75,9,29.09,43.06,6
00526e18-3b0c-4af5-8ee8-62ccb0da26ce,Toys,East,Credit Card,Shipped,25-34,Same Day,Food Item,No,Online,2024-11-02,490.51,9,23.73,29.74,13
2de83380-781b-411b-9104-f44fa85caab9,Food,South,Cash,Shipped,25-34,Same Day,Food Item,Yes,Online,2024-11-03,461.1,6,46.63,0.31,24
355f546d-cda5-4b6c-a216-094d804e5593,Food,North,Credit Card,Pending,55+,Express,Laptop,Yes,In-store,2024-11-05,196.01,6,26.47,31.74,45
7eb1cb6a-6c31-4b9b-8eb2-398eea645978,Toys,West,Credit Card,Shipped,45-54,Express,Food Item,Yes,Online,2024-11-05,114.53,5,19.92,14.97,41
e570521a-c4d2-4c94-9fc2-4d522b73ab93,Furniture,South,PayPal,Shipped,55+,Same Day,Food Item,No,Online,2024-11-03,359.44,4,32.86,38.65,29
18444ffb-83b0-432a-a72d-48ba2393205c,Electronics,South,PayPal,Shipped,35-44,Express,Smartphone,No,In-store,2024-11-03,484.84,2,41.51,14.37,9
f82b4601-a254-4a62-8e84-b4c07286c64b,Furniture,North,Credit Card,Completed,55+,Standard,Laptop,No,In-store,2024-11-01,39.56,8,12.71,18.22,11
fb59efd4-68a3-4908-8623-1106a5951d37,Toys,South,Cash,Pending,18-24,Standard,T-shirt,Yes,Online,2024-11-01,349.92,5,19.64,49.16,32
94d71b9c-ec61-40c8-9b3e-4ba6b70b0e49,Clothing,East,Cash,Completed,18-24,Standard,Smartphone,No,In-store,2024-11-05,69.59,7,30.31,26.39,32
8ac4f9b5-a3a7-4ad2-b15c-07949a736a20,Clothing,North,Credit Card,Pending,25-34,Standard,Laptop,No,In-store,2024-11-03,122.51,3,43.29,41.73,41
96a9a7d7-0319-4980-85db-ff3801de571b,Electronics,West,Cash,Pending,45-54,Standard,Chair,Yes,Online,2024-11-03,40.37,9,28.97,49.59,27
7443e33e-a78c-4b96-9e83-137c4ce8f6cb,Toys,South,Credit Card,Completed,18-24,Express,Chair,No,Online,2024-11-04,322.92,7,43.06,35.79,19
51a7d0e6-9061-497e-ba0b-d798efda9df9,Clothing,North,PayPal,Shipped,25-34,Same Day,Smartphone,No,Online,2024-11-04,18.2,5,38.74,29.86,5
0d086fa8-7807-4b4a-a196-faa6324ce6c6,Clothing,North,Cash,Pending,35-44,Same Day,Food Item,Yes,In-store,2024-11-01,118.4,1,20.84,18.37,22
955d68ff-fec0-4992-9211-dd7405538cbf,Electronics,South,PayPal,Shipped,35-44,Standard,Chair,No,Online,2024-11-04,218.3,5,28.2,37.58,43
7b7560f6-c4e2-4f88-b0a1-37b4b46fc267,Clothing,North,PayPal,Pending,18-24,Standard,Chair,No,Online,2024-11-04,209.65,4,45.89,7.29,36
194d9855-5ceb-40b9-99f0-b65623f01b2b,Electronics,South,Credit Card,Pending,35-44,Express,Laptop,Yes,Online,2024-11-02,403.77,7,26.24,47.09,37
d664fd25-dfc5-4ec7-8adc-8ef61a19b421,Food,South,PayPal,Completed,25-34,Express,T-shirt,Yes,In-store,2024-11-03,443.54,2,32.35,4.01,8
6860dfb6-197c-4d76-8d84-8c11f82abee1,Food,East,Cash,Shipped,55+,Same Day,Chair,No,Online,2024-11-03,376.57,8,13.15,22.1,34
0f49b471-9930-440c-8310-07d8f939bbd6,Food,West,Cash,Pending,45-54,Express,Laptop,No,Online,2024-11-02,103.56,8,32.07,11.77,22
4fe75ebd-8aec-4ece-a905-a3c763b97c7a,Toys,South,Cash,Pending,35-44,Same Day,Chair,Yes,Online,2024-11-03,203.7,6,25.25,34.28,34
d7ca67d0-74ca-40bc-b657-869262b10f87,Furniture,East,Credit Card,Completed,45-54,Standard,Laptop,Yes,Online,2024-11-05,216.93,2,22.95,20.78,36
ba62cab8-6a7d-4cd1-943d-df4e5db1bc8a,Furniture,North,Cash,Pending,18-24,Express,Laptop,Yes,Online,2024-11-03,415.62,8,25.85,40.58,46
2539804e-1399-49a7-9db1-7e25f6908fc6,Clothing,East,Credit Card,Completed,55+,Same Day,Chair,No,In-store,2024-11-02,201.41,10,25.25,3.44,25
23f13749-78b9-49fd-b1a3-5012013e5f69,Electronics,South,PayPal,Pending,18-24,Standard,Food Item,No,In-store,2024-11-02,304.32,3,17.25,36.72,5
24f37112-3451-4712-8db2-10f11c9c0303,Electronics,West,PayPal,Completed,55+,Express,T-shirt,Yes,In-store,2024-11-04,160.6,9,29.41,47.37,23
44a2d173-4fb3-4353-ab51-7036ec95cb7d,Toys,North,PayPal,Pending,25-34,Same Day,Smartphone,Yes,In-store,2024-11-02,158.71,6,32.28,28.53,25
