Order ID,Product Category,Customer Region,Payment Method,Order Status,Customer Age Group,Shipping Method,Product Type,Discount Applied,Sales Channel,Order Date,Order Total ($),Quantity Ordered,Shipping Cost ($),Discount Value ($),Order Processing Time (hrs)
b09147b4-ce4d-454c-a324-dc8f81500108,Toys,South,Credit Card,Pending,55+,Same Day,Laptop,Yes,Online,04-11-2024,70.49,2,17.29,46.62,28
62502e66-95ba-40b9-a71f-2c177f12c2e2,Furniture,East,PayPal,Shipped,25-34,Same Day,T-shirt,Yes,Online,03-11-2024,133.24,6,27.02,48.18,46
5b5910bf-ba43-44ac-a02f-a98c386062fc,Toys,West,PayPal,Pending,25-34,Same Day,Laptop,Yes,Online,05-11-2024,125.01,1,31.89,45.37,7
eeef0e38-bde1-466b-80e4-3fba1344da51,Clothing,East,Credit Card,Shipped,18-24,Express,Laptop,Yes,In-store,02-11-2024,434.37,6,16.71,46.07,31
36df0248-1b3b-452b-8761-475bd8db1fb9,Toys,West,PayPal,Pending,25-34,Same Day,Chair,No,In-store,04-11-2024,243.68,3,21.33,43.08,32
8f82b0b8-227f-4ad0-a87e-38be6f15dfa5,Electronics,North,Cash,Shipped,55+,Standard,Laptop,No,Online,03-11-2024,334.2,6,6.67,49.72,24
95d5d5ae-b936-4bc2-b036-bff8031756d8,Toys,West,Credit Card,Completed,18-24,Same Day,Laptop,No,Online,01-11-2024,427.96,8,34.71,18.4,14
0f43dc10-e1ef-460c-aa49-94a1faa7afa5,Toys,South,Cash,Shipped,25-34,Same Day,T-shirt,No,Online,02-11-2024,31.48,3,22.86,48.91,47
408d403a-8cd1-4f49-875c-87b29898aac4,Food,West,Credit Card,Completed,55+,Express,Smartphone,No,In-store,02-11-2024,298.48,3,38.48,0.9,41
c96d9f95-ff76-4bb6-a6ff-3532c367e8d2,Food,West,Cash,Completed,25-34,Same Day,T-shirt,No,In-store,01-11-2024,13.05,5,44.79,4.83,30
c448c4d8-b492-4938-92d9-4ccab30996ae,Food,South,PayPal,Completed,25-34,Standard,Food Item,Yes,Online,03-11-2024,476.8,5,13.18,47.74,1
e3932b08-43b7-4971-a3fa-2e78f0344bf9,Electronics,West,Cash,Shipped,18-24,Express,Food Item,No,In-store,05-11-2024,390.74,2,17.49,47.47,42
5ae8ffab-8501-49df-b6cf-bb3fb73b327f,Electronics,West,Credit Card,Shipped,25-34,Standard,Food Item,No,Online,03-11-2024,388.54,8,18.76,46.11,31
e83ac8dd-d831-4f71-b47e-c3757fec53ab,Toys,East,PayPal,Shipped,45-54,Same Day,Laptop,No,Online,01-11-2024,56.8,5,24.93,12.24,47
4236fe06-3dd4-4e56-98cf-0c716fb5c4c5,Furniture,East,PayPal,Shipped,55+,Express,Food Item,No,Online,03-11-2024,295.64,8,25.14,8.39,45
bef078ac-409b-48d9-8f81-86f2b04909d1,Electronics,South,PayPal,Completed,25-34,Standard,T-shirt,Yes,Online,02-11-2024,355.55,2,40.46,27.39,33
d5e372ab-da39-45f8-91d1-0e55f298ffb2,Clothing,East,Cash,Completed,18-24,Standard,Chair,Yes,Online,03-11-2024,181.38,6,46.35,27.86,19
fcba2b4f-ce65-425f-9509-f8729339507f,Food,West,Credit Card,Completed,35-44,Standard,Smartphone,No,Online,04-11-2024,131.72,3,5.37,41.82,27
2e90b2aa-2c66-46d7-966a-55462bb3d20b,Toys,North,Cash,Completed,35-44,Same Day,Food Item,Yes,Online,02-11-2024,219.36,4,38.29,13.17,11
775d84d9-6e80-4e9c-a0d1-c72bf711c79f,Food,West,Cash,Completed,35-44,Standard,Smartphone,No,In-store,05-11-2024,131.92,4,25.71,6.79,27
bb65f4be-0ea1-481c-9256-3545d756f57a,Furniture,East,PayPal,Shipped,55+,Same Day,Food Item,Yes,In-store,05-11-2024,202.91,4,9.39,12.17,34
c9c38c8e-efd1-4d40-8c14-f8c635d33050,Electronics,East,PayPal,Shipped,45-54,Express,Smartphone,No,Online,03-11-2024,386.66,5,43.89,34.53,22
b4777e3e-e5ec-4235-8d43-49292e19f96e,Furniture,North,Credit Card,Shipped,35-44,Standard,T-shirt,Yes,In-store,01-11-2024,16.19,9,38.71,34.81,5
71b2feea-ec7b-4101-9ad7-aae8a174262f,Toys,North,Cash,Completed,25-34,Express,Chair,Yes,Online,03-11-2024,44.16,7,38.94,12.27,5
de6cb940-66e4-4138-b5d5-99c69dd3bed6,Toys,South,Cash,Shipped,35-44,Express,Chair,No,Online,05-11-2024,296.65,3,17.31,39.87,46
9efd8308-d2ed-4c42-9111-049620061098,Food,East,Credit Card,Completed,45-54,Express,Chair,Yes,In-store,03-11-2024,232.27,7,31.39,14.32,26
12157f0a-574b-427e-90b8-5c7ea87fb707,Furniture,South,Cash,Completed,18-24,Same Day,Laptop,No,In-store,02-11-2024,219.09,5,6.82,48.49,2
741df171-72fe-4ea1-a7a1-a668718ef8cc,Electronics,West,PayPal,Completed,18-24,Same Day,Laptop,Yes,In-store,03-11-2024,448.11,4,28.47,46.44,37
0e8305b2-dc2a-4bad-9533-f8dd532bf9c4,Clothing,West,Cash,Shipped,25-34,Express,T-shirt,No,In-store,02-11-2024,149.35,2,22.7,6.82,46
c2eebc24-cf1d-4a56-a05b-dc0845e8ace0,Furniture,East,Cash,Shipped,25-34,Standard,T-shirt,No,In-store,05-11-2024,150.03,3,49.01,38.67,22
11bdb829-2e1e-437c-b7d7-bcea6706a8b6,Electronics,West,Credit Card,Completed,35-44,Same Day,Smartphone,Yes,In-store,03-11-2024,405.7,10,19.11,6.37,36
21fcd694-95b7-483c-b310-6071097cc281,Toys,West,Cash,Completed,55+,Same Day,Chair,Yes,In-store,02-11-2024,206.84,8,40.67,46.21,22
f388248a-3635-4792-8e5d-c20f22887fe0,Food,East,PayPal,Pending,35-44,Same Day,Smartphone,Yes,Online,04-11-2024,138.07,3,7.36,27.35,27
cfba527e-103d-4c9e-9262-b468e4db7ae9,Furniture,South,Cash,Pending,25-34,Standard,Smartphone,Yes,Online,05-11-2024,302.39,9,29.34,47.73,44
6b56d7cd-e8c5-4260-bda2-bbd553acdb05,Toys,East,Cash,Pending,55+,Same Day,Chair,Yes,In-store,04-11-2024,358.68,4,16.77,14.34,30
c3a537d1-e9fd-475c-9436-1d35ef64d514,Furniture,West,Credit Card,Completed,25-34,Express,T-shirt,Yes,In-store,01-11-2024,288.68,4,39.1,37.41,10
0f8dc5c3-6ed2-4776-b539-90d75c0ba922,Clothing,West,Credit Card,Shipped,18-24,Express,T-shirt,No,Online,01-11-2024,488.3,2,41.38,44.24,46
5caf9cac-e22c-4c06-b5af-c6bab599ef10,Electronics,East,Cash,Pending,45-54,Same Day,T-shirt,No,In-store,04-11-2024,470,4,18.37,4.49,5
8dc899ff-1eb2-4e99-8def-9dd6b2dd6307,Food,East,Cash,Shipped,45-54,Express,Chair,No,In-store,02-11-2024,487.88,7,35.95,42.53,32
03377a63-a624-4fd9-ba79-2c8d09d0048a,Food,South,Credit Card,Pending,35-44,Standard,T-shirt,Yes,Online,04-11-2024,166.58,8,27.24,21.85,5
6b013d60-3ec9-41d7-8d9f-62b5def27dd1,Toys,West,Credit Card,Shipped,18-24,Standard,Laptop,No,Online,05-11-2024,259.02,8,16.77,17.9,17
1a80e4d6-c7ab-44e5-a0b8-bdcfec113342,Furniture,East,Cash,Pending,25-34,Same Day,Smartphone,Yes,In-store,04-11-2024,356.64,4,38.85,41.21,8
bf8cdfbb-5e46-4541-85e8-5ba13ca98b7c,Toys,South,PayPal,Completed,25-34,Standard,Laptop,Yes,In-store,03-11-2024,36.33,6,18.19,43.05,15
2d6f76d2-4efe-4316-b4a0-8277e8993f29,Furniture,East,Cash,Pending,35-44,Standard,T-shirt,No,Online,03-11-2024,385.21,6,22.43,15.47,3
ceb66733-f6b0-4a68-af37-de9179eb4fc1,Food,South,Cash,Shipped,35-44,Express,Laptop,No,Online,03-11-2024,421.3,2,44.17,33.01,5
ddcb9495-1d03-484b-a754-40e30dd8569e,Toys,East,PayPal,Shipped,45-54,Express,Food Item,Yes,In-store,02-11-2024,457.01,2,36.32,28.02,15
c3aa99cb-84ae-4d07-86a5-b5f8dabc2b3d,Furniture,West,PayPal,Completed,25-34,Express,Laptop,No,In-store,02-11-2024,438.91,9,38,9.33,39
fca543c8-5a7c-47ae-9122-8b03273f81fe,Food,South,PayPal,Completed,18-24,Standard,T-shirt,Yes,In-store,04-11-2024,370.45,5,32.72,35.03,38
30192015-c2e0-4e7d-b636-cc416bd7fe58,Food,North,Cash,Pending,25-34,Express,Laptop,No,Online,02-11-2024,307.75,9,11.45,15.57,11
af998826-7f55-451d-b892-97284f6afb38,Clothing,North,PayPal,Shipped,45-54,Same Day,T-shirt,Yes,Online,05-11-2024,335.27,2,30.03,1.15,45
29650fa5-b251-48bd-819d-01399ba1aa82,Clothing,West,Credit Card,Pending,35-44,Express,Food Item,Yes,In-store,03-11-2024,78.31,2,22.01,2.58,47
25efc694-3853-45e1-9ddf-06ec2063ba46,Electronics,South,PayPal,Pending,25-34,Same Day,Smartphone,No,Online,05-11-2024,330.72,9,5.9,28.32,32
48437f7f-ead0-421f-9aff-b0826fb9cdc7,Toys,North,Credit Card,Completed,55+,Standard,T-shirt,Yes,Online,05-11-2024,47.51,5,28.75,47.78,27
2d7fd7d5-b732-4d56-9a1c-088515b7ff97,Electronics,East,Cash,Completed,25-34,Express,Laptop,Yes,In-store,01-11-2024,36.41,8,45.56,2.8,28
53b7cdba-4ef2-4fab-9aa5-84975145b154,Clothing,East,PayPal,Completed,18-24,Same Day,Smartphone,Yes,In-store,05-11-2024,141.52,1,15.86,39.99,28
d4b78b4b-c29e-40a0-9607-a4ccf7abda2c,Clothing,East,PayPal,Pending,45-54,Same Day,Food Item,Yes,Online,01-11-2024,224.2,4,26.02,3.06,18
339509ec-467f-45d8-9960-1851e3dffe2d,Toys,South,Credit Card,Pending,45-54,Express,Chair,Yes,In-store,03-11-2024,418.77,4,29.68,10.17,8
9ab628c6-3d04-4c0f-8bf4-f2964047682d,Clothing,East,Cash,Completed,25-34,Standard,T-shirt,Yes,In-store,04-11-2024,289.28,7,27.46,45.78,16
78bc0943-8e3f-4b0d-aeab-c62851f39bf2,Furniture,North,Cash,Completed,35-44,Same Day,Food Item,No,Online,04-11-2024,444.28,9,16.71,49.71,25
668223bd-c8dc-482a-896f-af39c9e5b0a3,Toys,East,Credit Card,Completed,55+,Standard,T-shirt,Yes,Online,01-11-2024,250.01,4,16.79,33.43,18
aeacacdf-e9d2-4760-b844-42cf9e14f617,Electronics,East,PayPal,Pending,45-54,Same Day,Smartphone,Yes,Online,05-11-2024,115.03,5,20.69,5.28,38
c1b6a707-4261-4075-b51f-4da9580ca98e,Food,South,PayPal,Shipped,35-44,Standard,Food Item,Yes,Online,01-11-2024,152.34,7,36.63,0.64,15
d54301b4-7e7c-4e73-a2e1-878758b6f05e,Furniture,North,Credit Card,Pending,35-44,Standard,Food Item,Yes,Online,03-11-2024,147,9,17.43,11.07,22
f8aa459a-3e5a-4b6d-9fd5-cf2638f4904f,Clothing,East,Credit Card,Completed,55+,Standard,T-shirt,No,In-store,01-11-2024,47.81,4,13.56,23.27,14
33ec6336-559e-4c33-9875-c028243df860,Clothing,South,PayPal,Shipped,35-44,Standard,Laptop,No,Online,05-11-2024,199.03,10,16.45,27.98,10
03e417ef-0c31-4568-a466-b5b26d699527,Electronics,South,Credit Card,Pending,45-54,Express,Food Item,Yes,Online,03-11-2024,408.17,6,9.01,32.9,31
8ce20df5-bf83-40bc-8d06-4a93e0697521,Food,East,PayPal,Shipped,18-24,Express,Food Item,No,In-store,01-11-2024,256,9,7.69,34.35,7
8c4cd97f-3404-4b31-baad-44bbd30cfb49,Toys,South,Credit Card,Pending,25-34,Same Day,Laptop,Yes,In-store,02-11-2024,175.54,1,17.52,27.53,15
93ce4122-695a-4163-8067-c925e1d05ae5,Electronics,West,Cash,Shipped,25-34,Standard,Food Item,Yes,In-store,03-11-2024,13.27,3,33.81,29.89,24
2e8e039a-bee7-4358-a9b5-55ae9f443918,Toys,East,PayPal,Completed,45-54,Standard,T-shirt,No,Online,01-11-2024,287.59,2,36.21,17.79,40
32adf7db-135e-44be-bef4-7684bb2bad9f,Food,West,PayPal,Shipped,18-24,Express,Smartphone,Yes,In-store,05-11-2024,90.14,1,9.8,18.72,36
ab9cd322-56f5-44db-8f25-fb5ba9f19d8c,Clothing,West,Credit Card,Shipped,45-54,Standard,T-shirt,Yes,Online,04-11-2024,273.09,1,7.45,44.35,12
13fb98a7-38e6-4f70-b9c2-6bceaaea879f,Food,East,PayPal,Pending,25-34,Standard,Smartphone,No,In-store,05-11-2024,405.02,8,30.03,44.92,22
420bc52b-a68a-452f-9919-235a46332339,Toys,East,PayPal,Pending,35-44,Same Day,Food Item,Yes,Online,02-11-2024,40.1,9,27.29,31.95,3
82346590-d2b6-4374-b865-9ca39828fd2f,Toys,South,Credit Card,Pending,55+,Standard,T-shirt,No,Online,02-11-2024,23.02,7,28.41,46.78,12
6fa9d3fe-000b-42eb-9e01-3c5e73d53312,Electronics,South,Cash,Completed,55+,Same Day,T-shirt,Yes,Online,05-11-2024,356.41,5,23.62,13.34,25
1c529454-79a7-49c7-9a66-611846a1b5ee,Clothing,South,PayPal,Pending,55+,Express,Chair,Yes,In-store,03-11-2024,188.83,7,36.63,22.3,18
5359d463-6842-48ac-82a9-27d0fb15a233,Furniture,North,Credit Card,Completed,25-34,Same Day,T-shirt,Yes,In-store,02-11-2024,312.52,1,49.42,24.62,4
2d92a01a-9090-41c4-a393-235a7ea3d0e7,Furniture,North,Credit Card,Shipped,55+,Standard,Food Item,Yes,In-store,04-11-2024,143.54,6,49.22,14.85,9
53af4801-9fbc-457a-9b7f-e1248ad3a54d,Toys,East,PayPal,Shipped,35-44,Express,Chair,Yes,In-store,01-11-2024,173.33,5,43.51,20.05,48
7dfc027e-a3dc-4adc-9d7a-15b9c17d2b8a,Food,North,PayPal,Shipped,35-44,Express,Chair,No,Online,01-11-2024,444.56,8,29,15.05,29
5b3822c1-55c3-4318-acbe-4572170c13a3,Food,West,Cash,Pending,18-24,Standard,Laptop,Yes,Online,01-11-2024,383.83,9,6.69,24.37,25
3f9ed430-d778-4450-ae88-747afe7ce1fb,Food,South,Cash,Shipped,45-54,Standard,Chair,No,In-store,03-11-2024,33.03,3,36.5,11.98,5
4039de70-36b8-4153-b04e-f4da9589aab0,Furniture,East,Cash,Completed,35-44,Same Day,Smartphone,No,In-store,03-11-2024,499.78,8,40.82,12.81,35
15178f44-5c14-4caf-aa06-a1f17ac9af1c,Food,West,Cash,Pending,18-24,Same Day,Laptop,No,In-store,04-11-2024,392.87,6,8.74,30.86,22
6ea25ec7-53b7-41fb-82fa-ea757bb13d14,Toys,East,Cash,Completed,35-44,Standard,Chair,No,Online,02-11-2024,138.94,6,15.65,4.62,46
e677b7ec-9e8d-4561-890e-97cb302617d2,Toys,West,Cash,Completed,45-54,Express,Chair,Yes,Online,03-11-2024,327.46,7,33.74,17.77,16
77634852-96b6-4c2e-9179-84c2513c72e8,Clothing,North,PayPal,Pending,35-44,Standard,Food Item,Yes,In-store,01-11-2024,278.05,6,46.7,12.06,3
c98a02e1-6ac2-44af-9be5-fb2c6be5c73a,Food,South,Cash,Shipped,25-34,Same Day,Chair,Yes,Online,04-11-2024,468.52,9,21.14,1.04,19
68caadf1-5044-4773-b638-e145268555fb,Clothing,West,Credit Card,Shipped,35-44,Standard,Food Item,Yes,Online,01-11-2024,462.1,6,11.47,15.27,17
aff87524-15d6-4016-9df5-8c7d5ea25967,Furniture,East,Credit Card,Completed,55+,Express,Food Item,No,Online,02-11-2024,484.84,1,22.04,8.76,9
0125b629-ff3c-487e-bb03-2d598db70350,Clothing,South,Cash,Completed,25-34,Express,Laptop,No,Online,01-11-2024,203.32,5,49.56,11.39,26
17cde910-0ff6-4f64-851e-753fadc872f6,Food,East,Cash,Shipped,55+,Same Day,T-shirt,No,Online,05-11-2024,283.52,10,35.68,39.31,21
18bf8cdf-2e08-4d73-9ff6-f0f53195e02b,Clothing,South,Credit Card,Pending,45-54,Same Day,Chair,No,In-store,02-11-2024,439.89,10,21.88,19.29,42
1ed46659-bce3-448e-9c01-680522b5f0c2,Furniture,North,PayPal,Shipped,45-54,Same Day,T-shirt,No,In-store,03-11-2024,265.53,1,12.99,22.31,46
d5dcf728-406a-42be-9678-014e5e4fc037,Electronics,East,Cash,Completed,35-44,Standard,Laptop,No,Online,02-11-2024,290.53,3,27.17,28.39,32
fdcdf95a-9a28-480e-8578-4bde2d31537b,Food,West,Credit Card,Pending,55+,Standard,Laptop,Yes,In-store,04-11-2024,355.7,2,12.11,9.1,7
afe59d8e-b6aa-479c-8a7c-29fa9ae714bd,Electronics,East,Credit Card,Completed,25-34,Express,Laptop,No,Online,04-11-2024,30.42,9,47.13,30.12,45
b75ddcae-72a0-4b38-95af-c52c7a0e70cb,Furniture,South,Cash,Pending,55+,Express,Laptop,Yes,In-store,04-11-2024,304.29,1,10.66,28.6,25
3b544596-7721-4357-842d-4a7d0e97e641,Food,East,PayPal,Pending,25-34,Express,Chair,No,In-store,01-11-2024,194.39,2,6.14,41.35,33
61fe6028-b8ca-435b-bd05-c112057717b6,Food,North,Cash,Pending,35-44,Same Day,Smartphone,No,In-store,01-11-2024,469.56,1,22.61,31.34,40
c4356270-34f0-48d8-97a7-41b4f2dbe965,Furniture,North,Credit Card,Pending,55+,Express,T-shirt,No,In-store,01-11-2024,51.45,3,6.5,33.69,35
d04a8fb2-7567-4d8e-b4b2-4252bfe86b68,Clothing,West,Cash,Shipped,35-44,Standard,Chair,Yes,Online,03-11-2024,36.76,3,10.37,15.74,18
bc43b532-5d32-4d4b-9675-55d3a581a77a,Food,South,PayPal,Pending,55+,Express,Smartphone,Yes,In-store,01-11-2024,330.66,2,39.95,16.81,23
f1b0ca2e-3aa0-49b9-a7fc-b528cdc29f40,Clothing,North,Cash,Pending,18-24,Same Day,T-shirt,No,Online,03-11-2024,332.76,4,42.27,34.35,48
2403eb51-93ee-4866-9f5d-6a044410faef,Electronics,West,Cash,Completed,55+,Same Day,T-shirt,No,In-store,02-11-2024,464.2,6,44.67,29.8,19
0d6890cb-6336-44c9-b2f7-5435ec1d04a3,Furniture,South,PayPal,Shipped,55+,Express,Food Item,Yes,In-store,01-11-2024,87.34,8,28.39,10.9,33
77cdd1b2-7281-4ae8-8c6c-2af127a70a37,Furniture,East,Cash,Shipped,45-54,Express,T-shirt,No,Online,04-11-2024,108.04,3,41.86,7.24,37
875d1b40-3655-4cb8-8352-90be215f9c29,Toys,East,PayPal,Shipped,55+,Same Day,T-shirt,Yes,In-store,02-11-2024,149.25,9,17.57,40.44,40
9584f15e-e3d7-45ae-8892-a336be82cc60,Furniture,East,Credit Card,Shipped,18-24,Same Day,Laptop,Yes,In-store,02-11-2024,271.06,1,7.45,42.55,15
254df746-3097-4a41-8d13-2039c5801736,Furniture,North,Cash,Shipped,55+,Express,Chair,Yes,Online,03-11-2024,134.32,2,16.34,17.62,30
ca3bcff0-7f49-4e19-9e1a-f9b07177ea8c,Clothing,West,Cash,Shipped,18-24,Standard,Smartphone,No,Online,05-11-2024,478.86,7,13.23,18.35,28
6dac8be7-0b93-4826-911b-c2f4e4c3ce2c,Electronics,North,PayPal,Shipped,18-24,Same Day,Food Item,No,Online,03-11-2024,479.56,6,5.6,32.22,19
38887bc6-98b8-4c94-852a-15a1c4967c37,Electronics,East,Cash,Shipped,35-44,Same Day,Laptop,No,Online,01-11-2024,240.23,5,41.16,12.99,46
b96851ba-e315-47f9-b048-87be96d07fcb,Electronics,North,PayPal,Pending,18-24,Standard,Smartphone,No,In-store,02-11-2024,499.58,6,25.67,7.56,15
20fe3e9f-7cb1-4f61-a965-8be745ccc53f,Clothing,East,PayPal,Completed,45-54,Same Day,Laptop,No,Online,02-11-2024,174.48,8,25.89,28.97,3
9493b2a4-8758-45ff-88cd-ebe03855354e,Food,East,PayPal,Shipped,25-34,Standard,Food Item,No,Online,02-11-2024,222.56,4,23.18,23.95,38
4b5b0575-8bc2-4bd9-87f4-6945d8284b72,Toys,North,PayPal,Completed,55+,Express,Chair,Yes,Online,02-11-2024,499.98,5,32.67,13.52,40
b926bd02-0c37-41cb-9291-1f95cad476c0,Toys,West,Cash,Pending,35-44,Standard,Smartphone,No,Online,02-11-2024,495.71,8,30.43,17.74,40
ea2cb421-6942-4b5e-a6c5-90b2acc2966b,Food,East,PayPal,Completed,45-54,Same Day,Smartphone,Yes,In-store,04-11-2024,221.17,8,12.96,1.11,37
4f56e06a-848f-4bbd-a0bc-e9627192f66d,Toys,South,PayPal,Pending,45-54,Same Day,Laptop,No,In-store,01-11-2024,350.51,4,38.65,17.42,26
886fafc8-876c-41bd-a7bb-2915aec8308d,Furniture,West,PayPal,Completed,18-24,Same Day,Smartphone,No,Online,01-11-2024,400.03,4,15.7,18.52,33
d2928e2a-1981-4f3a-b5dd-d9a39a7bdcfa,Electronics,East,Cash,Shipped,25-34,Express,T-shirt,Yes,Online,01-11-2024,17.75,8,14.45,41.68,28
3684a9dd-713d-406e-ada7-480c97f8f75d,Toys,East,Credit Card,Pending,18-24,Same Day,Laptop,No,In-store,05-11-2024,467.68,8,5.92,9.58,35
67d75b74-1af4-4bed-8e1d-de0b1dc978d6,Toys,South,Cash,Completed,25-34,Same Day,Laptop,No,In-store,05-11-2024,488.15,7,6.67,1.65,17
7d827949-49ff-46d5-ac68-017ddb99c4fe,Toys,West,Credit Card,Shipped,55+,Express,Laptop,Yes,Online,04-11-2024,411.4,5,30.29,3.64,23
870f4b84-8401-47bc-9fd6-895a8417b206,Electronics,East,PayPal,Completed,18-24,Express,Food Item,Yes,Online,02-11-2024,115.53,9,31.95,32.32,43
657a5346-396e-4bc7-8e52-6aca1b5e7b28,Toys,South,PayPal,Shipped,55+,Standard,Food Item,Yes,Online,01-11-2024,436.17,6,13.66,25.34,23
08a44236-2747-4ac1-9ba1-758f64bffb79,Furniture,West,Credit Card,Pending,25-34,Express,Food Item,No,Online,01-11-2024,108.38,10,18.42,26.26,11
67749fa9-c334-4ff0-8caa-81cd8c2f4284,Toys,West,Cash,Pending,45-54,Same Day,Smartphone,Yes,In-store,04-11-2024,143.35,2,8.01,9.92,32
ab0da017-9f2c-482f-af71-6bcd8babb371,Electronics,East,Cash,Pending,35-44,Same Day,Smartphone,Yes,Online,05-11-2024,38.33,8,28.87,36.64,42
f8c51c7d-4e76-48b0-b549-9995952d523b,Clothing,South,Cash,Pending,35-44,Same Day,Laptop,Yes,Online,03-11-2024,86.39,2,45.58,11.78,20
d80aeb38-708f-4cba-8482-d4747bc67d89,Furniture,North,PayPal,Completed,18-24,Same Day,Chair,Yes,Online,04-11-2024,88.9,3,25.92,17.17,28
60970de6-8c9d-4706-a4f6-ae547ad2641a,Clothing,South,Cash,Pending,18-24,Express,T-shirt,No,Online,04-11-2024,313.68,3,13.77,46.05,18
a8570fa9-e85b-42da-8745-3bd5ff3e540e,Furniture,South,PayPal,Shipped,35-44,Express,T-shirt,Yes,In-store,05-11-2024,379.21,4,14.83,22.68,2
037069a4-981b-45dd-8932-ab341a041bd1,Food,North,PayPal,Pending,25-34,Express,Chair,No,In-store,01-11-2024,282.16,4,15.83,23.93,3
5b736f8d-a381-4c25-a8ff-45c96739c012,Electronics,North,PayPal,Completed,45-54,Standard,Smartphone,Yes,Online,05-11-2024,209.34,5,30.99,23.07,29
4406b6f7-4faa-4f22-a40d-c94898aa777d,Food,West,Credit Card,Shipped,18-24,Same Day,Smartphone,No,Online,02-11-2024,491.71,5,18.65,8.27,21
753ec6d4-3398-4800-a956-a6c58ac75640,Toys,East,PayPal,Completed,18-24,Standard,Chair,No,In-store,01-11-2024,152.35,9,22.9,41.55,10
